,header
0,"Row(('66.249.65.202 - - [16/Nov/2018:20:55:15.275 +0000] ie.tommy.com ""GET /ie.tommy.com/mens-cardigans HTTP/1.1"" 200 46030 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
1,"Row(('66.249.65.93 - - [16/Nov/2018:20:55:20.154 +0000] lt.tommy.com ""GET /lt.tommy.com/mens-cardigans HTTP/1.1"" 200 45897 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
2,"Row(('66.249.73.18 - - [16/Nov/2018:20:55:23.556 +0000] hr.tommy.com ""GET /hr.tommy.com/mens-cardigans HTTP/1.1"" 200 45946 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
3,"Row(('66.249.65.200 - - [16/Nov/2018:20:55:28.285 +0000] ie.tommy.com ""GET /ie.tommy.com/ladies-shorts HTTP/1.1"" 200 34180 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
4,"Row(('66.249.65.200 - - [16/Nov/2018:20:55:36.764 +0000] ie.tommy.com ""GET /ie.tommy.com/womens-flip-flops HTTP/1.1"" 200 32331 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
5,"Row(('66.249.65.93 - - [16/Nov/2018:20:56:10.670 +0000] lt.tommy.com ""GET /lt.tommy.com/mens-underwear-briefs HTTP/1.1"" 200 36787 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
6,"Row(('66.249.73.146 - - [16/Nov/2018:20:57:07.740 +0000] be.tommy.com ""GET /be.tommy.com/FR/sacs-a-dos-homme HTTP/1.1"" 200 48986 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
7,"Row(('66.249.73.18 - - [16/Nov/2018:20:57:28.970 +0000] hr.tommy.com ""GET /hr.tommy.com/womens-padded-coats-jackets HTTP/1.1"" 200 56204 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
8,"Row(('66.249.65.200 - - [16/Nov/2018:20:57:42.107 +0000] ie.tommy.com ""GET /ie.tommy.com/womens-padded-coats-jackets HTTP/1.1"" 200 51976 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
9,"Row(('66.249.65.183 - - [16/Nov/2018:20:57:43.612 +0000] lv.tommy.com ""GET /lv.tommy.com/womens-padded-coats-jackets HTTP/1.1"" 200 51918 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
10,"Row(('66.249.73.81 - - [16/Nov/2018:20:57:51.901 +0000] es.tommy.com ""GET /es.tommy.com/hombres-ropa-tailored?cmpid=ch:display%7Cdp:brand%7Cso:gq_native%7Ccp:ss16_nadal%7Cco:es%7Clb:tht&utm_medium=display&utm_source=brand_gqnative_nadal&utm_campaign=SS16_es_M_THT HTTP/1.1"" 200 49565 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
11,"Row(('66.249.73.18 - - [16/Nov/2018:20:57:55.132 +0000] hr.tommy.com ""GET /hr.tommy.com/womens-bikinis HTTP/1.1"" 200 39257 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
12,"Row(('66.249.65.183 - - [16/Nov/2018:20:58:06.940 +0000] lv.tommy.com ""GET /lv.tommy.com/womens-bikinis HTTP/1.1"" 200 39267 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
13,"Row(('66.249.65.111 - - [16/Nov/2018:20:59:01.208 +0000] pl.tommy.com ""GET /pl.tommy.com/meskie-koszule HTTP/1.1"" 200 52259 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
14,"Row(('66.249.73.152 - - [16/Nov/2018:20:59:44.446 +0000] fr.tommy.com ""GET /fr.tommy.com/tommy-now-femme HTTP/1.1"" 200 50622 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
15,"Row(('66.249.73.81 - - [16/Nov/2018:20:59:47.422 +0000] es.tommy.com ""GET /es.tommy.com/mujeres-botas HTTP/1.1"" 200 49455 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
16,"Row(('66.249.73.152 - - [16/Nov/2018:20:59:53.313 +0000] fr.tommy.com ""GET /fr.tommy.com/femme?errorKey=ProductOutOfStock HTTP/1.1"" 200 29256 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
17,"Row(('66.249.73.153 - - [16/Nov/2018:20:59:55.362 +0000] fr.tommy.com ""GET /fr.tommy.com/bottes-femme HTTP/1.1"" 301 246 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
18,"Row(('66.249.73.152 - - [16/Nov/2018:20:59:55.666 +0000] fr.tommy.com ""GET /fr.tommy.com/bottes-femme HTTP/1.1"" 200 47875 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
19,"Row(('66.249.73.153 - - [16/Nov/2018:20:59:56.634 +0000] fr.tommy.com ""GET /fr.tommy.com/bottes-femme HTTP/1.1"" 301 246 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
20,"Row(('66.249.73.152 - - [16/Nov/2018:20:59:56.707 +0000] fr.tommy.com ""GET /fr.tommy.com/bottes-femme HTTP/1.1"" 200 48459 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
21,"Row(('66.249.65.118 - - [16/Nov/2018:21:00:20.248 +0000] pt.tommy.com ""GET /pt.tommy.com/sweatshirt-dresses HTTP/1.1"" 200 36932 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
22,"Row(('66.249.65.185 - - [16/Nov/2018:21:00:21.972 +0000] lv.tommy.com ""GET /lv.tommy.com/sweatshirt-dresses HTTP/1.1"" 200 36983 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
23,"Row(('66.249.65.204 - - [16/Nov/2018:21:00:25.046 +0000] ie.tommy.com ""GET /ie.tommy.com/womens-flat-boots HTTP/1.1"" 200 48883 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
24,"Row(('66.249.73.144 - - [16/Nov/2018:21:04:52.233 +0000] fr.tommy.com ""GET /fr.tommy.com/bottes-femme HTTP/1.1"" 200 47875 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
25,"Row(('66.249.65.218 - - [16/Nov/2018:21:06:15.612 +0000] at.tommy.com ""GET /at.tommy.com/damen-kleider HTTP/1.1"" 200 50587 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
26,"Row(('66.249.65.118 - - [16/Nov/2018:21:06:23.711 +0000] pt.tommy.com ""GET /pt.tommy.com/men-tommy-jeans-wishlist HTTP/1.1"" 302 268 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
27,"Row(('66.249.65.118 - - [16/Nov/2018:21:06:23.780 +0000] pt.tommy.com ""GET /pt.tommy.com/men-tommy-jeans-capsule-collection HTTP/1.1"" 200 44494 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
28,"Row(('66.249.65.108 - - [16/Nov/2018:21:07:42.189 +0000] pl.tommy.com ""GET /pl.tommy.com/kobiety-wyprzedaz HTTP/1.1"" 200 60222 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
29,"Row(('66.249.73.144 - - [16/Nov/2018:21:07:56.785 +0000] fr.tommy.com ""GET /fr.tommy.com/tommy-jeans-outdoors HTTP/1.1"" 200 26551 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
30,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:00.040 +0000] fr.tommy.com ""GET /fr.tommy.com/bottes-femme HTTP/1.1"" 200 47875 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
31,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:00.133 +0000] fr.tommy.com ""GET /fr.tommy.com/manteaux-vestes-homme HTTP/1.1"" 200 55863 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
32,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:02.975 +0000] fr.tommy.com ""GET /fr.tommy.com/jeans-fille HTTP/1.1"" 200 36421 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
33,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:03.538 +0000] fr.tommy.com ""GET /fr.tommy.com/jeans-garcon HTTP/1.1"" 200 36294 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
34,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:03.214 +0000] fr.tommy.com ""GET /fr.tommy.com/tommy-icons HTTP/1.1"" 200 58821 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
35,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:04.255 +0000] fr.tommy.com ""GET /fr.tommy.com/basics-femme HTTP/1.1"" 200 55538 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
36,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:04.874 +0000] fr.tommy.com ""GET /fr.tommy.com/basics-homme HTTP/1.1"" 200 52366 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
37,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:05.784 +0000] fr.tommy.com ""GET /fr.tommy.com/parfums-homme HTTP/1.1"" 200 33142 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
38,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:07.543 +0000] fr.tommy.com ""GET /fr.tommy.com/blazers-femme HTTP/1.1"" 200 39189 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
39,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:08.102 +0000] fr.tommy.com ""GET /fr.tommy.com/the-gift-edit HTTP/1.1"" 200 26989 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
40,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:08.212 +0000] fr.tommy.com ""GET /fr.tommy.com/sports-capsule HTTP/1.1"" 200 41337 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
41,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:08.761 +0000] fr.tommy.com ""GET /fr.tommy.com/chemises-garcon HTTP/1.1"" 200 45344 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
42,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:09.417 +0000] fr.tommy.com ""GET /fr.tommy.com/pantalons-fille HTTP/1.1"" 200 41449 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
43,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:10.164 +0000] fr.tommy.com ""GET /fr.tommy.com/sweatshirts-fille HTTP/1.1"" 200 37425 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
44,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:10.575 +0000] fr.tommy.com ""GET /fr.tommy.com/nouveautes-enfant HTTP/1.1"" 200 47339 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
45,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:11.120 +0000] fr.tommy.com ""GET /fr.tommy.com/pulls-gilets-fille HTTP/1.1"" 200 41229 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
46,"Row(('66.249.65.108 - - [16/Nov/2018:21:08:12.503 +0000] pl.tommy.com ""GET /pl.tommy.com/mezczyzni-tommy-jeans HTTP/1.1"" 200 57413 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
47,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:12.410 +0000] fr.tommy.com ""GET /fr.tommy.com/portefeuilles-femme HTTP/1.1"" 200 48320 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
48,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:13.027 +0000] fr.tommy.com ""GET /fr.tommy.com/polo-de-rugby-homme HTTP/1.1"" 200 42198 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
49,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:13.697 +0000] fr.tommy.com ""GET /fr.tommy.com/tommy-classics-femme HTTP/1.1"" 200 49719 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
50,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:14.352 +0000] fr.tommy.com ""GET /fr.tommy.com/hauts-t-shirts-fille HTTP/1.1"" 200 50042 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
51,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:16.212 +0000] fr.tommy.com ""GET /fr.tommy.com/jeans-femme-tommy-jeans HTTP/1.1"" 200 39044 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
52,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:16.846 +0000] fr.tommy.com ""GET /fr.tommy.com/pulls-homme-tommy-jeans HTTP/1.1"" 200 52730 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
53,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:18.114 +0000] fr.tommy.com ""GET /fr.tommy.com/ca-transparency-disclosure HTTP/1.1"" 200 30854 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
54,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:18.745 +0000] fr.tommy.com ""GET /fr.tommy.com/chemises-homme-tommy-jeans HTTP/1.1"" 200 49809 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
55,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:19.378 +0000] fr.tommy.com ""GET /fr.tommy.com/pantalons-homme-tommy-jeans HTTP/1.1"" 200 52520 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
56,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:21.296 +0000] fr.tommy.com ""GET /fr.tommy.com/the-gift-edit-pyjamas-enfant HTTP/1.1"" 200 47799 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
57,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:23.004 +0000] fr.tommy.com ""GET /fr.tommy.com/chaussettes-et-collants-femme HTTP/1.1"" 200 59027 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
58,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:24.579 +0000] fr.tommy.com ""GET /fr.tommy.com/en-mode-eco-responsabilite-enfant HTTP/1.1"" 200 55147 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
59,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:25.084 +0000] fr.tommy.com ""GET /fr.tommy.com/the-gift-edit-petits-cadeaux-homme HTTP/1.1"" 200 50244 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
60,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:25.713 +0000] fr.tommy.com ""GET /fr.tommy.com/the-gift-edit-pour-les-tous-petits HTTP/1.1"" 200 47493 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
61,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:26.349 +0000] fr.tommy.com ""GET /fr.tommy.com/the-gift-edit-bijoux-montres-femme HTTP/1.1"" 200 41742 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
62,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:28.945 +0000] fr.tommy.com ""GET /fr.tommy.com/pulls-et-cardigans-femme-tommy-jeans HTTP/1.1"" 200 49438 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
63,"Row(('66.249.73.146 - - [16/Nov/2018:21:08:29.573 +0000] fr.tommy.com ""GET /fr.tommy.com/the-gift-edit-lingerie-pyjamas-femme HTTP/1.1"" 200 49690 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
64,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:31.432 +0000] fr.tommy.com ""GET /fr.tommy.com/the-gift-edit-accessoires-sacs-enfant HTTP/1.1"" 200 42023 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
65,"Row(('66.249.73.146 - - [16/Nov/2018:21:08:34.003 +0000] fr.tommy.com ""GET /fr.tommy.com/the-gift-edit-petites-attentions-femme HTTP/1.1"" 200 48832 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
66,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:35.568 +0000] fr.tommy.com ""GET /fr.tommy.com/chaussures-accessoires-homme-tommy-jeans HTTP/1.1"" 200 49399 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
67,"Row(('66.249.73.144 - - [16/Nov/2018:21:08:36.682 +0000] fr.tommy.com ""GET /fr.tommy.com/pantalons-chinos-jupes-femme-tommy-jeans HTTP/1.1"" 200 48805 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
68,"Row(('66.249.73.146 - - [16/Nov/2018:21:08:37.707 +0000] fr.tommy.com ""GET /fr.tommy.com/the-gift-edit-sous-vetements-pyjamas-homme HTTP/1.1"" 200 52550 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
69,"Row(('66.249.65.129 - - [16/Nov/2018:21:08:57.103 +0000] it.tommy.com ""GET /it.tommy.com/gonne-donne HTTP/1.1"" 200 46764 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
70,"Row(('66.249.65.142 - - [16/Nov/2018:21:10:17.087 +0000] de.tommy.com ""GET /de.tommy.com/damenbekleidung-sale HTTP/1.1"" 200 61911 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
71,"Row(('66.249.65.142 - - [16/Nov/2018:21:10:18.602 +0000] de.tommy.com ""GET /de.tommy.com/damenbekleidung-sale HTTP/1.1"" 200 59587 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
72,"Row(('66.249.65.142 - - [16/Nov/2018:21:10:20.110 +0000] de.tommy.com ""GET /de.tommy.com/damenbekleidung-sale HTTP/1.1"" 200 59587 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
73,"Row(('66.249.65.142 - - [16/Nov/2018:21:12:15.114 +0000] de.tommy.com ""GET /de.tommy.com/jungen-t-shirts-poloshirts HTTP/1.1"" 200 49247 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
74,"Row(('66.249.73.144 - - [16/Nov/2018:21:14:20.502 +0000] fr.tommy.com ""GET /fr.tommy.com/bottes-femme HTTP/1.1"" 200 47875 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
75,"Row(('66.249.65.218 - - [16/Nov/2018:21:32:03.092 +0000] lu.tommy.com ""GET /lu.tommy.com/baskets-homme HTTP/1.1"" 200 51541 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
76,"Row(('66.249.65.129 - - [16/Nov/2018:21:35:33.414 +0000] it.tommy.com ""GET /it.tommy.com/borse-accessori-donne HTTP/1.1"" 200 49409 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
77,"Row(('66.249.65.142 - - [16/Nov/2018:21:37:01.233 +0000] de.tommy.com ""GET /de.tommy.com/herren-freizeitschuhe HTTP/1.1"" 200 46001 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
78,"Row(('66.249.65.194 - - [16/Nov/2018:21:37:52.714 +0000] nl.tommy.com ""GET /nl.tommy.com/meisjes-ondergoed-nachtkleding HTTP/1.1"" 200 31666 ""-"" ""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
79,"Row(('66.249.65.118 - - [16/Nov/2018:21:38:32.109 +0000] pt.tommy.com ""GET /pt.tommy.com/tommy-x-gigi HTTP/1.1"" 302 2533 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""LOCATION=302-/womens-new-arrivals""',), {'header': 0})"
80,"Row(('66.249.65.118 - - [16/Nov/2018:21:38:32.489 +0000] pt.tommy.com ""GET /pt.tommy.com/womens-new-arrivals HTTP/1.1"" 200 49886 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
81,"Row(('66.249.73.144 - - [16/Nov/2018:21:38:35.034 +0000] fr.tommy.com ""GET /fr.tommy.com/chaussures-de-costume-homme HTTP/1.1"" 200 38246 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
82,"Row(('66.249.73.144 - - [16/Nov/2018:21:38:39.042 +0000] fr.tommy.com ""GET /fr.tommy.com/bottes-femme HTTP/1.1"" 200 47875 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
83,"Row(('66.249.65.162 - - [16/Nov/2018:21:40:03.970 +0000] cz.tommy.com ""GET /cz.tommy.com/mens-hats-gloves-scarves HTTP/1.1"" 200 50632 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""-"" ""-""',), {'header': 0})"
